title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Advanced Signature Indexing for Multimedia and Web Applications,12.0,31.0,152,1.0,Springer US,9780000000000.0,,12.0,"Advances in Database Systems ,#27","Yannis Manolopoulos, Alexandros Nanopoulos, Eleni Tousidou",194.0
"Advanced Topics In Database Research, Volume 4",3.0,31.0,153,4.0,IGI Global,9780000000000.0,,5.0,Advanced Topics in Database Research Series,Keng Siau,392.0
"Advanced Topics In Database Research, Volume 5",4.0,30.0,154,,IGI Global,9780000000000.0,,6.0,,Keng Siau,476.0
"Advanced Topics In Information Resources Management, Volume 5",11.0,30.0,155,,IGI Global,9780000000000.0,,5.0,,Mehdi Khosrow-Pour,370.0
Advanced Transaction Models and Architectures,10.0,26.0,156,1.0,Springer US,9780000000000.0,,7.0,,"Sushil Jajodia (Editor), Larry Kerschberg (Editor)",381.0
Advanced Tuning for JD Edwards EnterpriseOne Implementations,7.0,22.0,157,1.0,McGraw-Hill Professional Publishing,9780000000000.0,,13.0,Oracle Press Series,"Michael Jacot, Allen Jacot, Frank Jordan, Gurbinder Bali, Patrick Scott",560.0
Advanced Web Services,8.0,31.0,158,1.0,Springer New York,9780000000000.0,,13.0,,"Athman Bouguettaya (Editor), Quan Z. Sheng (Editor), Florian Daniel (Editor)",700.0
Advanced Weblogic Server Automation: Administration and Monitoring with Wlst and Jmx,6.0,5.0,159,,Rampant TechPress,9780000000000.0,,14.0,,Martin Heinzl,704.0
"Advances in Artificial Intelligence: 22nd Canadian Conference on Artificial Intelligence, Canadian AI 2009, Kelowna, Canada, May 25-27, 2009 Proceedings",6.0,1.0,160,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#5549","Yong Gao (Editor), Nathalie Japkowicz (Editor)",296.0
"Advances in Bioinformatics and Computational Biology: 4th Brazilian Symposium on Bioinformatics, BSB 2009, Porto Alegre, Brazil, July 29-31, 2009, Proceedings",7.0,14.0,161,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Lecture Notes in Bioinformatics Series ,#5676","Katia S. Guimaraes (Editor), Anna Panchenko (Editor), Teresa M. Przytycka (Editor)",169.0
"Advances in Brain Inspired Cognitive Systems: 6th International Conference, BICS 2013, Beijing, China, June 9-11, 2013. Proceedings",5.0,28.0,162,1.0,Springer Berlin Heidelberg,9780000000000.0,,13.0,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series ,#7888","Derong Liu (Editor), Cesare Alippi (Editor), Dongbin Zhao (Editor), Amir Hussain (Editor)",435.0
"Advances in Communication, Network, and Computing: Third International Conference, CNC 2012, Chennai, India, February 24-25, 2012, Revised Selected Papers",11.0,17.0,163,1.0,Springer Berlin Heidelberg,9780000000000.0,,12.0,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering Series ,#108","Vinu V Das (Editor), Janahanlal Stephen (Editor)",459.0
Advances in Computational Algorithms and Data Analysis,11.0,10.0,164,1.0,Springer Netherlands,9790000000000.0,,10.0,"Lecture Notes in Electrical Engineering Series ,#14",Springer Netherlands,588.0
"Advances in Computer Methods for Systematic Biology: Artificial Intelligence, Databases, Computer Vision",3.0,1.0,165,,Johns Hopkins University Press,9780000000000.0,,93.0,,Renaud Fortuner (Editor),574.0
Advances in Computers: Information Security,6.0,1.0,166,,Elsevier Science,9780000000000.0,,4.0,,Marvin Zelkowitz,340.0
"Advances in Computing, Communication and Control: International Conference, ICAC3 2011, Mumbai, India, January 28-29, 2011. Proceedings",7.0,14.0,167,1.0,Springer Berlin Heidelberg,9780000000000.0,,11.0,"Communications in Computer and Information Science ,#125","Srija Unnikrishnan (Editor), Sunil Surve (Editor), Deepak Bhoir (Editor)",538.0
"Advances in Conceptual Modeling - Challenges and Opportunities: ER 2008 Workshops CMLSA, ECDM, FP-UML, M2AS, RIGiM, SeCoGIS, WISM, Barcelona, Spain, October 20-23, 2008, Proceedings",10.0,28.0,168,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5232","Il-Yeol Song (Editor), Mario Piattini (Editor), Yi-Ping Phoebe Chen (Editor), Sven Hartmann (Editor), Fabio Grandi (Editor)",468.0
"Advances in Conceptual Modeling - Foundations and Applications: ER 2007 Workshops CMLSA, FP-UML, ONISW, QoIS, RIGiM, SeCoGIS, Auckland, New Zealand, November 5-9, 2007, Proceedings",12.0,10.0,169,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4802","Jean-Luc Hainaut (Editor), Elke Al. Rundensteiner (Editor), Markus Kirchberg (Editor), Michaela Bertolotto (Editor), Mathias Brochhausen (Editor)",420.0
"Advances in Conceptual Modeling: ER'99 Workshops on Evolution and Change in Data Management, Reverse Engineering in Information Systems, and the World Wide Web and Conceptual Modeling Paris, France, November 15-18, 1999 Proceedings",12.0,10.0,170,1.0,Springer Berlin Heidelberg,9780000000000.0,,99.0,"Lecture Notes in Computer Science Series ,#1727","Peter P. Chen (Editor), David W. Embley (Editor), Jacques Kouloumdjian (Editor), Stephen W. Liddle (Editor), John F. Roddick (Editor)",396.0
"Advances in Conceptual Modeling - Theory and Practice: ER 2006 Workshops BP-UML, CoMoGIS, COSS, ECDM, OIS, QoIS, SemWAT, Tucson, AZ, USA, November 6-9, 2006, Proceedings",12.0,28.0,171,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,"Lecture Notes in Computer Science Series ,#4231","John F. Roddick (Editor), Richard Benjamins (Editor), Samira Si-Said Cherfi (Editor), Roger Chiang (Editor), Ramez Elmasri (Editor)",460.0
"Advances in Data Analysis: Proceedings of the 30th Annual Conference of the Gesellschaft fï¿½_r Klassifikation e.V., Freie Universitï¿½_t Berlin, March 8-10, 2006",4.0,28.0,172,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,"Studies in Classification, Data Analysis, and Knowledge Organization Series","Reinhold Decker (Editor), Hans-Joachim Lenz (Editor)",687.0
"Advances in Data and Web Management: Joint International Conferences, APWeb/WAIM 2009, Suzhou, China, April 2-4, 2009, Proceedings",3.0,18.0,173,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5446","Qing Li (Editor), Ling Feng (Editor), Jian Pei (Editor), X. Sean Wang (Editor), Xiaofang Zhou (Editor)",685.0
Advances in Data Base Theory: Volume 2,2.0,3.0,174,,Springer US,9780000000000.0,,12.0,,"Herve Gallaire, Jack Minker, Jean Marie Nicolas",432.0
Advances in Data Base Theory,6.0,1.0,175,,Basic Books,9780000000000.0,,84.0,,"Herve Gallaire (Editor), Jack Minker (Editor), Jean M. Nicolas (Editor)",428.0
Advances in Data-Based Approaches for Hydrologic Modeling and Forecasting,6.0,29.0,176,,"World Scientific Publishing Company, Incorporated",9790000000000.0,,10.0,,"Ronny Berndtsson, Bellie Sivakumar (Editor)",519.0
Advances in Database Systems: Implementations and Applications,11.0,28.0,177,,Springer Vienna,9780000000000.0,,94.0,CISM International Centre for Mechanical Sciences Series,"J. Paredaens (Editor), L. Tenenbaum (Editor)",377.0
"Advances in Database Technologies: ER '98 Workshops on Data Warehousing and Data Mining, Mobile Data Access, and Collaborative Work Support and Spatio-Temporal Data Management, Singapore, November 19-20, 1998, Proceedings",3.0,30.0,178,1.0,Springer Berlin Heidelberg,9780000000000.0,,99.0,"Lecture Notes in Computer Science Series ,#1552","Yahiko Kambayashi (Editor), Dik Lun Lee (Editor), Ee-Peng Lim (Editor), Mukesh Kumar Mohania (Editor), Yoshifumi Masunaga (Editor)",600.0
"Advances in Database Technology - EDBT 2000: 7th International Conference on Extending Database Technology Konstanz, Germany, March 27-31, 2000 Proceedings",3.0,8.0,179,1.0,Springer Berlin Heidelberg,9780000000000.0,,0.0,"Lecture Notes in Computer Science Series ,#1777","Carlo Zaniolo (Editor), Peter C. Lockemann (Editor), Marc H. Scholl (Editor), Torsten Grust (Editor)",548.0
"Advances in Database Technology - EDBT 2002: 8th International Conference on Extending Database Technology, Prague, Czech Republic, March 25-27, Proceedings",4.0,29.0,180,1.0,Springer Berlin Heidelberg,9780000000000.0,,2.0,"Lecture Notes in Computer Science Series ,#2287","Christian S. Jensen (Editor), Keith G. Jeffery (Editor), Jaroslav Pokorny (Editor), Simonas Saltenis (Editor), Elisa Bertino (Editor)",784.0
"Advances in Database Technology - EDBT 2004: 9th International Conference on Extending Database Technology, Heraklion, Crete, Greece, March 14-18, 2004, Proceedings",4.0,14.0,181,1.0,Springer Berlin Heidelberg,9780000000000.0,,4.0,"Lecture Notes in Computer Science Series ,#2992","Elisa Bertino (Editor), Stavros Christodoulakis (Editor), Dimitris Plexousakis (Editor), Christophides Vassilis (Editor), Manolis Koubarakis (Editor)",882.0
Advances in Database Technology - EDBT '88,4.0,28.0,182,,"Springer-Verlag New York, LLC",9780000000000.0,,88.0,Lecture Notes in Computer Science,"Joachim William Schmidt (Editor), S. Ceri (Editor), M. Missikoff (Editor)",620.0
Advances in Database Technology - EDBT '90,3.0,28.0,183,,"Springer-Verlag New York, LLC",9780000000000.0,,90.0,Lecture Notes in Computer Science,"Francois Bancilhon, D. Tsichritzis (Editor), C. Thanos (Editor)",451.0
"Advances in Database Technology - EDBT '94: Proceedings of the Fourth International Conference on Extending Database Technology, Cambridge, UK, March 28-31, 1994",3.0,28.0,184,,"Springer-Verlag New York, LLC",9780000000000.0,,94.0,Lecture Notes in Computer Science,"Matthias Jarke (Editor), Keith G. Jeffery (Editor), Janis Bubenko (Editor)",406.0
"Advances in Database Technology EDBT '96: 5th International Conference on Extending Database Technology, Avignon, France, March 25-29 1996, Proceedings.",3.0,18.0,185,1.0,Springer Berlin Heidelberg,9780000000000.0,,96.0,"Lecture Notes in Computer Science Series ,#1057","Peter Apers (Editor), Georges Gardarin (Editor), Mokrane Bouzeghoub (Editor)",646.0
"Advances in Database Technology - EDBT '98: 6th International Conference on Extending Database Technology, Valencia, Spain, March 23-27, 1998.",4.0,8.0,186,1.0,Springer Berlin Heidelberg,9780000000000.0,,98.0,"Lecture Notes in Computer Science Series ,#1377","Hans-Jorg Schek, Felix Saltor, Isidro Ramos, Gustavo Alonso",532.0
Advances in Databases and Artificial Intelligence: Intelligent Database Technology: Approaches and Applications,2.0,28.0,187,,"Jai Press, Inc.",9780000000000.0,,95.0,,Frederick E. Petry (Editor),330.0
"Advances in Databases and Information Systems: 5th East European Conference, ADBIS 2001, Vilnius, Lithuania September 25-28, 2001 Proceedings",10.0,16.0,188,1.0,Springer Berlin Heidelberg,9780000000000.0,,1.0,"Lecture Notes in Computer Science Series ,#2151","Albertas Caplinskas (Editor), Johann Eder (Editor)",384.0
"Advances in Databases and Information Systems: 8th East European Conference, ADBIS 2004, Budapest, Hungary, September 22-25, 2004, Proceedings",12.0,3.0,189,1.0,Springer Berlin Heidelberg,9780000000000.0,,4.0,"Lecture Notes in Computer Science Series ,#3255","Georg Gottlob (Editor), Janos Demetrovics (Editor), Andras Benczur (Editor)",426.0
"Advances in Databases and Information Systems: 7th East European Conference, ADBIS 2003, Dresden, Germany, September 3-6, 2003, Proceedings",10.0,10.0,190,1.0,Springer Berlin Heidelberg,9780000000000.0,,3.0,"Lecture Notes in Computer Science Series ,#2798","Leonid Kalinichenko (Editor), Rainer Manthey (Editor), Bernhard Thalheim (Editor), Uwe Wloka (Editor)",438.0
Advances in Databases and Information Systems,8.0,22.0,191,1.0,Springer Berlin Heidelberg,9780000000000.0,,12.0,"Advances in Intelligent Systems and Computing Series ,#186","Tadeusz Morzy (Editor), Theo Harder (Editor), Robert Wrembel (Editor)",312.0
"Advances in Databases and Information Systems: Second East European Symposium, ADBIS '98, Poznan, Poland, September 7-10, 1998, Proceedings",1.0,1.0,192,1.0,Springer Berlin Heidelberg,9780000000000.0,,98.0,"Lecture Notes in Computer Science Series ,#1475","Witold Litwin (Editor), Tadeusz Morzy (Editor), Gottfried Vossen (Editor)",378.0
"Advances in Databases and Information Systems: 6th East European Conference, ADBIS 2002, Bratislava, Slovakia, September 8-11, 2002, Proceedings",10.0,3.0,193,1.0,Springer Berlin Heidelberg,9780000000000.0,,2.0,"Lecture Notes in Computer Science Series ,#2435","Yannis Manolopoulos (Editor), Pavol Navrat (Editor)",422.0
"Advances in Databases: 19th British National Conference on Databases, BNCOD 19, Sheffield, UK, July 17-19, 2002. Proceedings",8.0,26.0,194,1.0,Springer Berlin Heidelberg,9780000000000.0,,2.0,"Lecture Notes in Computer Science Series ,#2405","Barry Eaglestone (Editor), Siobhan North (Editor), Alexandra Poulovassilis (Editor)",204.0
"Advances in Databases: 17th British National Conference on Databases, BNCOD 17 Exeter, UK, July 3-5, 2000 Proceedings",7.0,31.0,195,1.0,Springer Berlin Heidelberg,9780000000000.0,,0.0,"Lecture Notes in Computer Science Series ,#1832","Brian Lings (Editor), Keith Jeffery (Editor)",226.0
"Advances in Databases: 18th British National Conference on Databases, BNCOD 18 Chilton, UK, July 9-11, 2001. Proceedings",8.0,9.0,196,1.0,Springer Berlin Heidelberg,9780000000000.0,,1.0,"Lecture Notes in Computer Science Series ,#2097",Brian Read (Editor),219.0
"Advances in Databases: 15th British National Conference on Databases, BNCOD 15 London, United Kingdom, July 7 - 9, 1997",7.0,24.0,197,1.0,Springer Berlin Heidelberg,9780000000000.0,,97.0,"Lecture Notes in Computer Science Series ,#1271","Carol Small (Editor), Paul Douglas (Editor), Roger Johnson (Editor), Peter King (Editor), Nigel Martin (Editor)",240.0
"Advances in Databases: Proceedings of the 11th British National Conference on Databases, BNCOD 11. Keele, UK, July 7-9, 1993",7.0,28.0,198,,"Springer-Verlag New York, LLC",9780000000000.0,,93.0,Lecture Notes in Computer Science,"M. F. Worboys (Editor), A. F. Grundy (Editor)",286.0
"Advances in Databases: Concepts, Systems and Applications: 12th International Conference on Database Systems for Advanced Applications, DASFAA 2007, Bangkok, Thailand, April 9-12, 2007 Proceedings",3.0,27.0,199,1.0,Springer Berlin Heidelberg,9780000000000.0,,7.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4443","Ramamohanarao Kotagiri (Editor), P. Radha Krishna (Editor), Mukesh Mohania (Editor), Ekawit Nantajeewarawat (Editor)",1130.0
"Advances in Databases: 14th British National Conference on Database, BNCOD 14 Edinburgh, UK, July 3 - 5, 1996. Proceedings",6.0,19.0,200,1.0,Springer Berlin Heidelberg,9780000000000.0,,96.0,"Lecture Notes in Computer Science Series ,#1094","Ronald Morrison (Editor), Jessie Kennedy (Editor)",245.0
"Advances in Databases: 16th British National Conference on Databases, BNCOD 16, Cardiff, Wales, UK, July 6-8, 1998, Proceedings",7.0,31.0,201,1.0,Springer Berlin Heidelberg,9780000000000.0,,98.0,"Lecture Notes in Computer Science Series ,#1405","Suzanne M. Embury (Editor), Nicholas J. Fiddian (Editor), W. Alex Gray (Editor), Andrew C. Jones (Editor)",188.0
"Advances in Digital Forensics VII: 7th IFIP WG 11.9 International Conference on Digital Forensics, Orlando, FL, USA, January 31 - February 2, 2011, Revised Selected Papers",11.0,11.0,202,,Springer Berlin Heidelberg,9780000000000.0,,13.0,IFIP Advances in Information and Communication Technology Series,"Gilbert Peterson (Editor), Sujeet Shenoi (Editor)",290.0
Advances in Fuzzy Object- Oriented Databases: Modeling and Applications,11.0,28.0,203,,IGI Global,9780000000000.0,,4.0,,"Ma, Zongmin Ma (Editor)",343.0
"Advances in Information Retrieval: 30th European Conference on IR Research, ECIR 2008, Glasgow, UK, March 30 -- April 3, 2008",4.0,28.0,204,1.0,Springer Berlin Heidelberg,9780000000000.0,,8.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#4956","Craig Macdonald (Editor), Iadh Ounis (Editor), Vassilis Plachouras (Editor), Ian Ruthven (Editor), Ryan W. White (Editor)",722.0
"Advances in Information Retrieval: 27th European Conference on IR Research, ECIR 2005, Santiago de Compostela, Spain, March 21-23, 2005, Proceedings",4.0,29.0,205,1.0,Springer Berlin Heidelberg,9780000000000.0,,5.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#3408","David E. Losada (Editor), Juan M. Fernandez-Luna (Editor)",574.0
"Advances in Information Retrieval: 24th BCS-IRSG European Colloquium on IR Research Glasgow, UK, March 25-27, 2002 Proceedings",4.0,8.0,206,1.0,Springer Berlin Heidelberg,9780000000000.0,,2.0,"Lecture Notes in Computer Science Series ,#2291","Fabio Crestani (Editor), Mark Girolami (Editor), C.J.van Rijsbergen (Editor)",366.0
"Advances in Information Retrieval: 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009, Proceedings",3.0,27.0,207,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5478","Mohand Boughanem (Editor), Catherine Berrut (Editor), Josiane Mothe (Editor), Chantal Soule-Dupuy (Editor)",821.0
"Advances in Information Retrieval: 28th European Conference on IR Research, ECIR 2006, London, UK, April 10-12, 2006, Proceedings",5.0,11.0,208,1.0,Springer Berlin Heidelberg,9780000000000.0,,6.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#3936","Mounia Lalmas (Editor), Andrew MacFarlane (Editor), Stefan Ruger (Editor), Anastasios Tombros (Editor), Theodora Tsikrika (Editor)",588.0
Advances in Information Systems Development: New Methods and Practice for the Networked Society Volume 2,10.0,26.0,209,1.0,Springer US,9780000000000.0,,7.0,,"Gabor Maygar (Editor), Gabor Knapp, Wita Wojtkowski, Gregory Wojtkowski, JoZe Zupancic",530.0
"Advances in Intelligent Data Analysis IX: 9th International Symposium, IDA 2010, Tucson, AZ, USA, May 19-21, 2010, Proceedings",6.0,7.0,210,1.0,Springer Berlin Heidelberg,9780000000000.0,,10.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#6065","Paul R. Cohen (Editor), Niall M. Adams (Editor), Michael R. Berthold (Editor)",260.0
"Advances in Intelligent Data Analysis VIII: 8th International Symposium on Intelligent Data Analysis, IDA 2009, Lyon, France, August 31 - September 2, 2009, Proceedings",9.0,1.0,211,1.0,Springer Berlin Heidelberg,9780000000000.0,,9.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series ,#5772","Niall M. Adams (Editor), Celine Robardet (Editor), Arno Siebes (Editor), Jean-Francois Boulicaut (Editor)",418.0
