title,pubmonth,pubday,id,edition,publisher,isbn13,language,pubyear,series,authors,pages
Making Sense of NoSQL: A guide for managers and the rest of us,9.0,20.0,157,1,Manning Publications,9780000000000.0,English,13.0,,Dan McCreary;Ann Kelly;,312.0
"Mastering Oracle SQL, 2nd Edition",6.0,29.0,158,,O'Reilly Media,9780000000000.0,English,4.0,,Sanjay Mishra;Alan Beaulieu;,496.0
Microsoft SQL Server 2014 Query Tuning & Optimization,10.0,7.0,159,1,McGraw-Hill Osborne Media,9780000000000.0,English,14.0,,Benjamin Nevarez;,416.0
Oracle Certified Professional Application Developer Exam Guide with CDROM  ,3.0,1.0,160,,McGraw-Hill Companies,9780000000000.0,English,99.0,Oracle Press Series,Jason S. Couchman;Christopher Allen;,1351.0
"Dolap '05: Proceedings of the Eighth ACM International Workshop on Data Warehousing and OLAP: November 4-5, 2005, Bremen, Germany",,,161,,Association for Computing Machinery,9780000000000.0,English,,,,
Clinical Data Mining for Physician Decision Making and Investigating Health Outcomes: Methods for Prediction and Analysis  ,6.0,1.0,162,First,Medical Information Science Reference,9780000000000.0,English,10.0,Premier Reference Source,Patricia Cerrito;,386.0
"Natural Language Processing  and Information Systems: 16th International Conference on Applications of Natural Language to Information Systems, NLDB ... Applications, incl. Internet/Web, and HCI)",6.0,22.0,163,,Springer,9780000000000.0,English,11.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6716)",Rafael Munoz;Andres Montoyo;Elisabeth Metais;,350.0
Semantic Processing of Legal Texts: Where the Language of Law Meets the Law of Language  ,5.0,6.0,164,,Springer,9780000000000.0,English,10.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6036),Enrico Francesconi;Simonetta Montemagni;Wim Peters;,249.0
Oracle8I for Windows Nt Starter Kit  ,11.0,1.0,165,,Mcgraw-Hill Osborne Media,9780000000000.0,English,5.0,Oracle Press Series,Steve Bobrowski;,688.0
Developing with Couchbase Server,2.0,14.0,166,1,O'Reilly Media,9780000000000.0,English,13.0,,MC Brown;,88.0
Database Solutions: A step-by-step guide to building databases,12.0,23.0,167,,Addison-Wesley Professional,9780000000000.0,English,99.0,Database solutions,Thomas Connolly;Carolyn Begg;,448.0
FileMaker Pro 5 Companion,6.0,9.0,168,1,Morgan Kaufmann,9780000000000.0,English,0.0,,Maria Langer;,747.0
C++ Database Applications With the Paradox Engine/Book and Disk  ,8.0,,169,,Windcrest,9780000000000.0,English,93.0,The Len Dorfman Practical Programming,Thomas Finn;Robert Signore;Michael Vernick;,352.0
Oracle9i DBA JumpStart,3.0,4.0,170,1,Sybex,9780000000000.0,English,3.0,Jumpstart,Bob Bryla;,400.0
Oracle Database 11g Building Oracle XML DB Applications  ,7.0,1.0,171,1,McGraw-Hill Osborne Media,9780000000000.0,English,11.0,Oracle Press,Jinyu Wang;,416.0
"3-Tier Server/Client at Work, Revised Edition",2.0,4.0,172,Revised Edition,Wiley,9780000000000.0,English,99.0,,Jeri Edwards;,336.0
Intelligence and Security Informatics for International Security: Information Sharing and Data Mining  ,2.0,10.0,173,2006,Springer,9780000000000.0,English,6.0,Integrated Series in Information Systems (Book 10),Hsinchun Chen;,182.0
Effective Oracle by Design  ,8.0,22.0,174,1st,McGraw-Hill Osborne Media,9780000000000.0,English,3.0,Oracle Press,Thomas Kyte;,688.0
Managing Client Server,8.0,30.0,175,,Addison Wesley,9780000000000.0,English,96.0,,D. Zantinge;P. Adriaans;,280.0
Netezza Underground: The unauthorized tales of derring-do and adventures in resilient data warehousing solutions.,10.0,21.0,176,,BookSurge Publishing,9780000000000.0,English,8.0,,David Birmingham;,334.0
DATABASE MANAGEMENT SYSTEM,1.0,1.0,177,,Technical Publications,9790000000000.0,English,11.0,,SEEMA KEDAR;,384.0
Enterprise Database Connectivity: The Key to Enterprise Applications on the Desktop,3.0,22.0,178,1,Wiley,9780000000000.0,English,93.0,,Richard D. Hackathorn;,352.0
Security Informatics  ,11.0,25.0,179,2010,Springer,9780000000000.0,English,9.0,Annals of Information Systems (Book 9),Christopher C. Yang;Michael Chau;Jau-Hwang Wang;,206.0
Essential SourceSafe,6.0,1.0,180,,Hentzenwerke Publishing,9780000000000.0,English,1.0,,Ted Roche;Larry C. Whipple;,228.0
Project Planning and Control Using Oracle Primavera P6: Version 8.2 EPPM Web,8.0,28.0,181,,Eastwood Harris Pty Ltd,9780000000000.0,English,12.0,,Mr Paul E Harris;,332.0
Microsoft SQL Server 2008 R2 Unleashed,9.0,26.0,182,1,Sams Publishing,9780000000000.0,English,10.0,,Ray Rankins;Paul Bertucci;Chris Gallelli;,1704.0
Similarity Search: The Metric Space Approach  ,11.0,17.0,183,2006,Springer,9780000000000.0,English,5.0,Advances in Database Systems (Book 32),Pavel Zezula;Giuseppe Amato;Vlastislav Dohnal;,220.0
OCP: Oracle8i DBA Architecture & Administration and Backup & Recovery Study Guide,11.0,,184,,Sybex Inc,9780000000000.0,English,0.0,Ocp: Oracle8i Study Guides,Doug Stuns;Biju Thomas;,845.0
"Cooperative Information Systems: 9th International Conference, CoopIS 2001, Trento, Italy, September 5-7, 2001. Proceedings  ",10.0,16.0,185,,Springer,9780000000000.0,English,1.0,Lecture Notes in Computer Science (Book 2172),Carlo Batini;Fausto Giunchiglia;Paolo Giorgini;,456.0
Bases de donnees reparties    ,,,186,,Hommes et techniques,9780000000000.0,French,78.0,Monographies d'informatique de l'AFCET,Groupe de travail AFCET-TTI sur les bases de donnees;,127.0
"Text Mining: Classification, Clustering, and Applications  ",6.0,15.0,187,0,Chapman and Hall/CRC,9780000000000.0,English,9.0,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series (Book 10),Ashok N. Srivastava;Mehran Sahami;,328.0
DW2.0: the next generation of data warehouse architecture ,1.0,1.0,188,,Machinery Industry Press,9790000000000.0,,0.0,,MEI YING MENG DENG;,
Oracle E-Business Suite 12 Financial Management Certified Implementation Specialist: Oracle Receivables,11.0,18.0,189,,CreateSpace Independent Publishing Platform,9780000000000.0,English,13.0,,NS Thind;Kieron J;,146.0
MicrosoftÀ_À_ SQL ServerÀ_À_ 2000 Analysis Services Step by Step  ,10.0,7.0,190,,Microsoft Press,9780000000000.0,English,0.0,DV-DLT Fundamentals,Reed Jacobson;OLAP Train;Reed Jacobsen;,400.0
"Advances in Networks and Communications: First International Conference on Computer Science and Information Technology, CCSIT 2011, Bangalore, India, ... in Computer and Information Science)",12.0,14.0,191,2011,Springer,9780000000000.0,English,10.0,Communications in Computer and Information Science (Book 132),Natarajan Meghanathan;B.K. Kaushik;Dhinaharan Nagamalai;,671.0
Decision Support in the Data Warehouse,12.0,25.0,192,1,Prentice Hall,9780000000000.0,English,97.0,,Hugh J. Watson;Paul Gray;,416.0
Oracle SQL Tuning & CBO Internals  ,4.0,28.0,193,,Rampant Techpress,9780000000000.0,English,4.0,Oracle In-Focus series,Kimberly Floss;,300.0
SQL in Easy Steps,4.0,29.0,194,,In Easy Steps Limited,9780000000000.0,English,5.0,In Easy Steps,Mike McGrath;,192.0
PostgreSQL 9.0 High Performance,10.0,20.0,195,,Packt Publishing,9780000000000.0,English,10.0,,Gregory Smith;,468.0
"Case-Based Reasoning: 18th International Conference, ICCBR 2010, Alessandria, Italy, July 19-22, 2010 Proceedings  ",7.0,7.0,196,,Springer,9780000000000.0,English,10.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6176),Isabelle Bichindaritz;Stefania Montani;,557.0
Cancer Immunology and Immunotherapy,,,197,,Springer,,English,11.0,,GLENN DRANOFF;,304.0
Client/Server Computing  ,2.0,,198,,Sams Publishing,9780000000000.0,English,94.0,Professional Reference Series,Patrick N. Smith;Steven L. Guengerich;,400.0
Enhanced Skip-List Search Algorithm in 3-Layer Mediator Framework: General Mediation Framework for Disjoined Distributed Databases,9.0,26.0,199,,LAP LAMBERT Academic Publishing,9780000000000.0,English,11.0,,Qasem Kharma;,136.0
Case Studies in Object-Oriented Analysis and Design  ,7.0,18.0,200,,Prentice Hall PTR,9780000000000.0,English,96.0,Yourdon Press Computing Series,Edward Yourdon;Carl A. Argila;,384.0
Content Management Systems  ,8.0,,201,,Glasshaus,9780000000000.0,English,2.0,Tools of the Trade,Dave Addey;James Ellis;Phil Suh;,200.0
Spatial Databases: A Tour,6.0,20.0,202,1,Prentice Hall,9780000000000.0,English,3.0,,Shashi Shekhar;Sanjay Chawla;,262.0
"Ad-Hoc, Mobile, and Wireless Networks: Third International Conference, ADHOC-NOW 2004, Vancouver, Canada, July 22-24, 2004, Proceedings  ",7.0,8.0,203,,Springer,9780000000000.0,English,4.0,Lecture Notes in Computer Science (Book 3158),Ioanis Nikolaidis;Michel Barbeau;Evangelos Kranakis;,346.0
The Business Analyst's Guide to Oracle Hyperion Interactive Reporting 11,8.0,22.0,204,,Packt Publishing,9780000000000.0,English,10.0,,Edward J. Cody;,232.0
Database Design and Programming for DB2/400,1.0,,205,,29th Street Press,9780000000000.0,English,98.0,,Paul Conte;,600.0
"Process, Data and Classifier Models for Accessible Supervised Classification Problem Solving",10.0,1.0,206,,ASP - Academic & Scientific Publishers,9790000000000.0,English,10.0,,Steven De Bruyne;,178.0
Data Mining - Data Warehousing.,1.0,1.0,207,,Orell FÀ__ssli,9780000000000.0,German,99.0,,Alex Schweizer;,
"Practice and Theory of Automated Timetabling IV: 4th International Conference, PATAT 2002, Gent, Belgium, August 21-23, 2002, Selected Revised Papers  ",9.0,29.0,208,,Springer,9780000000000.0,English,3.0,Lecture Notes in Computer Science (Book 2740),Edmund Burke;Patrick De Causmaecker;,368.0
Microsoft SQL Server 2008 High Availability with Clustering & Database Mirroring,12.0,17.0,209,1,McGraw-Hill Osborne Media,9780000000000.0,English,9.0,,Michael Otey;,304.0
SQL Success - Database Programming Proficiency,6.0,20.0,210,,RoughSea Ltd,9780000000000.0,English,13.0,,Stephane Faroult;,592.0
"The O'Leary Series: Microsoft Office Access 2013, Introductory",7.0,3.0,211,1,McGraw-Hill/Irwin,9780000000000.0,English,13.0,O'Leary,Linda O'Leary;Timothy O'Leary;,360.0
"DOLAP 2000: ACM Third International Workshop on Data Warehousing and OLAP, in conjunction with the Ninth International Conference on Information and ...   : November 10, 2000, McLean, VA",,,212,,Association for Computing Machinery,9780000000000.0,English,0.0,,,80.0
SQL Server Query Performance Tuning Distilled  ,10.0,19.0,213,,Apress,9780000000000.0,English,4.0,Books for Professionals by Professionals,Sajal Dam;,624.0
Beginning T-SQL with Microsoft SQL Server 2005 and 2008,12.0,10.0,214,,Wrox,9780000000000.0,English,8.0,,Paul Turley;Dan Wood;,672.0
Fundamentals of Computer Organization and Design  ,1.0,14.0,215,2003,Springer,9780000000000.0,English,3.0,Texts in Computer Science,Sivarama P. Dandamudi;,1061.0
Project Planning and Control Using Oracle Primavera P6 Version 8.2 EPPM Web,8.0,23.0,216,,Eastwood Harris Pty Ltd,9780000000000.0,English,12.0,,Mr Paul E Harris;,320.0
Data Warehousing in the Age of Big Data     - Common,,,217,,Morgan Kaufmann Publishers In,,,13.0,,By (author) Krish Krishnan;,370.0
Beautiful Data: The Stories Behind Elegant Data Solutions,7.0,31.0,218,1,O'Reilly Media,9780000000000.0,English,9.0,,Toby Segaran;Jeff Hammerbacher;,386.0
"Database and Expert Systems Applications: 21st International Conference, DEXA 2010, Bilbao, Spain, August 30 - September 3, 2010, Proceedings, Part I ... Applications, incl. Internet/Web, and HCI)",8.0,18.0,219,2010,Springer,9780000000000.0,English,10.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6261)",Pablo GarcÀ__a Bringas;Abdelkader Hameurlain;Gerald Quirchmayr;,523.0
Forecasting Oracle Performance,12.0,15.0,220,1,Apress,9780000000000.0,English,11.0,,Craig Shallahamer;,296.0
4x4 Generative Design  : Life/Oblivion,1.0,,221,1,friendsofED,9780000000000.0,English,2.0,,Adrian Ward;Golan Levin;Lia;,272.0
QuickBooks 2013: The Missing Manual: The Official Intuit Guide to QuickBooks 2013,11.0,8.0,222,1,O'Reilly Media,9780000000000.0,English,12.0,Missing Manual,Bonnie Biafore;,766.0
"Collaboration and Technology: 16th International Conference, CRIWG 2010, Maastricht, The Netherlands, September 20-23, 2010, Proceedings  ",9.0,13.0,223,,Springer,9780000000000.0,English,10.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6257)",Gwendolyn Kolfschoten;Thomas Andreas Herrmann;Stephan Lukosch;,364.0
OCP: Oracle Database 11g Administrator Certified Professional Certification Kit:  ,4.0,13.0,224,1,Sybex,9780000000000.0,English,9.0,,Biju Thomas;Robert G. Freeman;Charles A. Pack;,2040.0
Oracle Database 10g Performance Tuning Tips & Techniques  ,7.0,30.0,225,1,McGraw-Hill Osborne Media,9780000000000.0,English,7.0,Oracle Press,Richard Niemiec;,967.0
Careers in Database Design  ,1.0,15.0,226,,Rosen Classroom,9780000000000.0,English,11.0,Careers in Computer Technology,Erin K. McGuire;,80.0
Keeping Found Things Found: The Study and Practice of Personal Information Management  ,10.0,31.0,227,1,Morgan Kaufmann,9780000000000.0,English,3.0,,William Jones;,448.0
"Worldwide Computing and Its Applications: International Conference, WWCA '97, Tsukuba, Japan, March 10-11, 1997 Proceedings.  ",7.0,23.0,228,,Springer,9780000000000.0,English,97.0,Lecture Notes in Computer Science (Book 1274),Takashi Masuda;Yoshifumi Masunaga;Michiharu Tsukamoto;,450.0
Easy Oracle PHP: Create Dynamic Web Pages with Oracle Data    ,8.0,1.0,229,,Rampant Techpress,9780000000000.0,English,6.0,Easy Oracle Series,Mladen Gogala;Donald Burleson;,350.0
Development of a Prototype Relational Database System for Managing FleetBattle Experiment Data,,,230,,PN,,,0.0,,Kevin Colon;,
Informix Dynamic Server with Universal Data Option : Best Practices 1/e,9.0,,231,,Prentice Hall PTR,9780000000000.0,English,98.0,Prentice Hall PTR Informix Series,Informix Press;Angela Sanchez;Informix Software Inc;,432.0
Administrator's Guide To Sybase ASE 15  ,4.0,17.0,232,,Jones & Bartlett Learning,9780000000000.0,English,6.0,Wordware Applications Library,Jeffrey Garbus;,472.0
Oracle Database 11g PL/SQL Programming  ,3.0,21.0,233,1,McGraw-Hill Osborne Media,9780000000000.0,English,8.0,Oracle Press,Michael McLaughlin;,835.0
Data Warehousing Advice for Managers,1.0,18.0,234,,AMACOM,9780000000000.0,English,99.0,,Patricia L. Ferdinandi;,216.0
MCAD/MCSD Visual Basic .NET Certification All-in-One Exam Guide,2.0,14.0,235,,McGraw-Hill/Osborne Media,9780000000000.0,English,3.0,All-In-One Certification,Larry Chambers;Richard Fowler;Michael Linde;,1200.0
FileMaker Pro 13: The Missing Manual,7.0,12.0,236,1,O'Reilly Media,9780000000000.0,English,14.0,Missing Manual,Susan Prosser;Stuart Gripman;,944.0
"Perspectives of Systems Informatics: 6th International Andrei Ershov Memorial Conference, PSI 2006, Novosibirsk, Russia, June 27-30, 2006, Revised ... Computer Science and General Issues)",2.0,7.0,237,2007,Springer,9780000000000.0,English,7.0,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4378),Andrei Voronkov;Irina Virbitskaite;,496.0
Handbook of Human Computation,12.0,6.0,238,2013,Springer,9780000000000.0,English,13.0,,Pietro Michelucci;,1059.0
"Grid and Cooperative Computing - GCC 2005: 4th International Conference, Beijing, China, November 30 -- December 3, 2005, Proceedings  ",11.0,24.0,239,,Springer,9780000000000.0,English,5.0,Lecture Notes in Computer Science / Programming and Software Engineering (Book 3795),Hai Zhuge;Geoffrey C. Fox;,1203.0
"Algorithms - ESA 2002: 10th Annual European Symposium, Rome, Italy, September 17-21, 2002, Proceedings  ",9.0,2.0,240,,Springer,9780000000000.0,English,2.0,Lecture Notes in Computer Science (Book 2461),Rolf MÀ__hring;Rajeev Raman;,919.0
Access 2007 Bible,1.0,10.0,241,1,Wiley,9780000000000.0,English,7.0,,Michael R. Groh;Joseph C. Stockman;Gavin Powell;,1416.0
Microsoft SQL Server 7.0 Database Implementation Training Kit,1.0,1.0,242,,Microsoft Press,9780000000000.0,English,99.0,Training Kit,Microsoft Press;Microsoft Corporation;,800.0
Pro T-SQL 2008 Programmer's Guide  ,8.0,20.0,243,1,Apress,9780000000000.0,English,8.0,Expert's Voice in SQL Server,Michael Coles;,688.0
ColdFusion MX: The Complete Reference,7.0,30.0,244,,McGraw-Hill,9780000000000.0,English,2.0,Complete Reference,Jeffry Houser;,792.0
Protecting Oracle Database 12c,4.0,14.0,245,1,Apress,9780000000000.0,English,14.0,,Paul Wright;,332.0
Mining Amazon Web Services: Building Applications with the Amazon API,1.0,23.0,246,Pap/Cdr,Sybex,9780000000000.0,English,4.0,,John Paul Mueller;Sybex;,400.0
Foundation for Object / Relational Databases: The Third Manifesto,6.0,15.0,247,1,Addison-Wesley Professional,9780000000000.0,English,98.0,,C. J. Date;Hugh Darwen;,528.0
Scaling CouchDB,4.0,11.0,248,1,O'Reilly Media,9780000000000.0,English,11.0,,Bradley Holt;,74.0
Understanding dBASE III,12.0,,249,,Sybex Inc,9780000000000.0,English,84.0,,Alan Simpson;,300.0
Electronic Bill Presentment and Payment  ,3.0,12.0,250,1,CRC Press,9780000000000.0,English,3.0,Advanced & Emerging Communications Technologies,Kornel Terplan;,368.0
Chip On Board: Technology for Multichip Modules  ,6.0,30.0,251,1994,Springer,9780000000000.0,English,94.0,E; Ectrical Engineering,John H. Lau;,556.0
SQL Injection Attacks and Defense,5.0,15.0,252,1st,Syngress,9780000000000.0,English,9.0,,Justin Clarke;,474.0
"Computational Discovery of Scientific Knowledge: Introduction, Techniques, and Applications in Environmental and Life Sciences  ",8.0,7.0,253,2007,Springer,9780000000000.0,English,7.0,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4660),Saso Dzeroski;Ljupco Todorovski;,327.0
Oracle SQL,2.0,20.0,254,,Prentice Hall,9780000000000.0,English,3.0,,Bijoy Bordoloi;Douglas B. Bock;,368.0
"Service Availability: Second International Service Availability Symposium, ISAS 2005, Berlin, Germany, April 25-26, 2005, Revised Selected Papers ... Applications, incl. Internet/Web, and HCI)",11.0,14.0,255,,Springer,9780000000000.0,English,5.0,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3694)",Miroslaw Malek;Edgar Nett;Neeraj Suri;,216.0
Object Oriented Systems Development,12.0,25.0,256,1,McGraw-Hill/Irwin,9780000000000.0,English,98.0,,Ali Bahrami;,432.0
Multidimensional Databases and Data Warehousing  ,9.0,13.0,257,,Morgan and Claypool Publishers,9780000000000.0,English,10.0,Synthesis Lectures on Data Management,Christian S. Jensen;Torben Bach Pedersen;Christian Thomsen;,112.0
